id	name
CPD-14222	17-methyl-1-nonadecene
CPD-18438	3-hydroxy-4-methyl-D-kynurenine
GTP	GTP
CPD0-2073	lysyl-Z-nitro-proline
CPD-17651	3,4-didehydroisozeaxanthin
CPD-10867	2-bromo-4-chlorophenol
BUTYRYL-P	butanoyl phosphate
CPD-16647	3,5-dioxo-6-[4,5,7-trihydroxy-3-(3-oxobutanoyl)naphthalen-2-yl]hexanoate
CPD-13855	<i>N</i><sup>7</sup>-methylguanosine 5'-diphosphate
CPD-16745	21,22-diprenylpaxilline
CPD-11662	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinone
CPD0-920	indolmycin
BETA-HYDROXYANDROST-5-EN-17-ONE-3-SULFAT	"3-&beta;-hydroxyandrost-5-en-17-one 3-sulfate"
CPD-16613	oryzalexin B
CPD-8232	"&beta;-elemene"
CPD-13434	neoagarotetraose
CPD-3344	pyruvic oxime
CPD-9460	"oleanolate 3 &beta;-D-glucuronoside"
CPD-13868	"(12<i>E</i>)-9&alpha;-labda-8(17),12,14-triene"
CPD-14719	heptadecanal
O-UREIDOHOMOSERINE	O-ureidohomoserine
CPD0-1148	<i>N</i>,<i>N</i>'-dimethyl-<i>p</i>-phenylenediamine
CPD0-1094	8-oxo-dADP
CPD-10610	3,4-dichlorobenzene dihydrodiol
CPD-14593	"3,4-dihydroxymandelonitrile &beta;-<i>D</i>-glucoside"
CPD-14351	3A-deolivosylpremithramycin B
PRENAL	3-methyl-2-butenal
CPD-15797	<i>ditrans,octacis</i>-undecaprenyldiphospho-<i>N</i>-acetyl-(<i>N</i>-acetylglucosaminyl)muramate
CPD-18399	phosphatidylglycerolphosphate (1-cis-vaccenoyl, 2-palmitoleoyl)
3-HYDROXY-3-METHYL-GLUTARYL-COA	(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA
CPD-12500	26-hydroxycastasterone
2-METHYLPROPANAL-OXIME	(<i>E</i>)-2-methylpropanal-oxime
CPD-9417	nocardicin F
CPDQT-331	raphanusamic acid
CPD-13430	"3,6-anhydro-&alpha;-L-galactopyranose"
DIETHYLPYROCARBONATE	diethylpyrocarbonate
CPD0-1961	4-methylmorpholine N-Oxide
ALPHA-N-ACETYLNEURAMINYL-26-BETA-D-GALA	"&alpha;-<i>N</i>-acetylneuraminyl-2,6-&beta;-D-galactosyl-R"
CPD-13751	3-oxo-4,17-pregnadiene-20-carboxyl-CoA
DIETHYLDITHIOCARBAMATE	diethyldithiocarbamate
CPD-11867	"(-)-(&alpha;<i>S</i>,&beta;<i>R</i>)-guaiacylglycerol-&beta;-guaiacyl ether"
OROTATE	orotate
N-METHYLANTHRANILOYL-COA	<i>N</i>-methylanthraniloyl-CoA
CPD-17525	balhimycin
CPD0-1294	(1/2,5,6)-2-(3-azibutylthio)-5,6-epoxy-3-cyclohexen-1-ol
CPD-16864	2-oxo-2',2'-dihydroxyspirilloxanthin
FECOSTEROL	fecosterol
CPD-15454	ginsenoside Mc
CPD-13115	<i>cis</i>-permethrin
CPD0-934	glucosyl-(heptosyl)<sub>3</sub>-Kdo<sub>2</sub>-lipid A-phosphate
IMIDAZOLE-LACTATE	imidazole-lactate
CPD-17025	undecylprodigiosin
CPD-17965	<i>L</i>-2-aminooctanedioate
CPD-15308	monapterin
CPD-16508	L-(4-hydroxyphenyl)glycine
CPD-9758	geranyl acetate
CPD-15687	5-<i>cis</i>, 7-<i>trans</i>-3-oxo-tetradecadienoyl-CoA
CPD-15202	3-hexaprenyl-4-aminophenol
CPD-16016	lanosteryl oleate
METHYLENEDIUREA	methylenediurea
CPD-15595	20-hydroxyecdysone 22-phosphate
CPD-6622	curcumin monoglucoside
CPD-16540	"cyanidin 3-<i>O</i>-[2""-<i>O</i>-(2""'-<i>O</i>-(sinapoyl) xylosyl) 6""-<i>O</i>-(p-<i>O</i>-(glucosyl)-p-coumaroyl) glucoside] 5-<i>O</i>-[6""""-<i>O</i>-(malonyl) glucoside"
CPD-8999	5-(methylthio)-2,3-dioxopentyl 1-phosphate
CPD-8200	a properly matched DNA base pair
CPD-3732	thymidine 3'-monophosphate
CPD-7424	9'-<i>cis</i>-neoxanthin
CPD-10177	aflatoxin B<SUB>2</SUB>
CPD-9357	2,4,6-triaminopyrimidine
CPD-13616	pentalen-13-ol
CPD-18461	"&beta;-L-idopyranose"
S-PRENYL-L-CYSTEINE	S-prenyl-L-cysteine
CPD0-1613	xylarohydroxamate
CPD-9406	(2<i>S</i>)-ethylmalonyl-CoA
OXALYL-COA	oxalyl-CoA
CPD-11981	"&omega;, mono-<i>trans</i>, poly-<i>cis</i>-heptaprenyl diphosphate"
CPD-8832	(+)-<i>cis</i>-verbenol
CPD-10040	(+)-isodihydrocarvone
A-DARA-PEN-1:4	a-dara-PEN-1:4
BUTYLAMINE	butylamine
CPD-18422	3,15-diacetylnivalenol
CPD-18210	7-hydroxy-pre-bikaverin
CPD-6960	"&epsilon;-viniferin"
CPD-15311	ciliapterin
CPD0-2293	4-amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A
CPD-8765	(-)-3-carene
CPD-14155	6'-dehydroparomamine
CPD-10626	4,5-dichlorobenzene-1,2-diol
CPD-15283	"1-<i>O</i>-4-hydroxybenzoyl-&beta;-<i>D</i>-glucose"
CPD-8323	1-16:1-2-18:3-phosphatidylinositol
CPD-12177	(<i>R</i>)-methylmalonate-semialdehyde
CPD-12725	baicalin
CPD66-35	tripalmitin
CPD-3481	bupropion
CPD-16904	monacolin L lactone
CPD-7973	bixin dimethyl ester
CPD-15717	"&beta;-maltose"
CPD-8868	crotonylmercuric bromide
CPD-9214	"&alpha;-chaconine"
GALACTITOL-1-PHOSPHATE	galactitol 1-phosphate
CPD-17480	6-hydroxy-2-[(4-glucosyl-hydroxyphenyl)methyl]-1-benzofuran-3-one
CPD-9767	cis-2-hexadecenoate
CPD-15412	(3<i>S</i>)-3-hydroxy-L-enduracididine
VITEXIN-2-O-BETA-D-GLUCOSIDE	"vitexin 2''-O-&beta;-D-glucoside"
CPD-10220	"UDP-3-dehydro-&alpha;-D-glucose"
CPD-9168	2-nitrobenzoate
ALPHA-PINENE-OXIDE	"&alpha;-pinene oxide"
CPD-402	<i>N</i>-methylanthranilate
CPD-4243	sarpagine
CPD-18054	fusarin C
CPD-13691	(25S)-3-oxocholest-4-en-26-oyl-CoA
CPD-10537	digitoxigenin
CPD-14070	obvatol
CPD-9890	(8<i>Z</i>)-4-hydroxy-sphing-8-enine-18:0 ceramide
CPD-186	(2<i>Z</i>)-4-oxobut-2-ene-1,2,4-tricarboxylate
ESTRIOL	estriol
CPD-34	kievitone hydrate
CPD-587	L-5-carboxymethylhydantoin
ATRAZINE	atrazine
CPD-8918	13-[(<i>E</i>)-2-methylcrotonoyl]oxylupanine
4-TRIMETHYLAMMONIOBUTANAL	4-trimethylammoniobutanal
CPD-17881	fumiquinazoline F-indoline-3'-ol
CPD-12459	"&omega;, mono-<i>trans</i>, poly-<i>cis</i>-undecaprenyl diphosphate"
CPD-7663	nitecapone
CPD-14072	"GDP-&alpha;-L-fucose"
CPD-453	"4-(&beta;-D-glucosyloxy)benzoate"
CPD-2222	(R)-3-(4-hydroxyphenyl)lactate
CPD-11400	"3,5,3'-triiodo-L-thyronine phenolic &beta;-D-glucuronide"
CPD-220	D-arginine
CPD-15964	3-phosphonomethylmalate
3-OXOGLYCYRRHETINATE	3-oxoglycyrrhetinate
DIMETHYLARSINOUS-ACID	dimethylarsinous acid
CPD-16448	isoxazolin-5-one
CPD0-1050	"octyl &alpha;-D-mannopyranoside"
CPD-6782	D-<i>myo</i>-inositol (2,3,4) trisphosphate
CPD-13471	decylglucoside
CPD-14705	4-hydroxy-2-nonenal-[Cys-Gly] conjugate
5Z8Z11Z13E-15S-15-HYDROPEROXYICOS	(15<i>S</i>)-HPETE
DIMETHYLSUBERIMIDATE	dimethylsuberimidate
CPD-479	2-oxo-4-methylthiobutanoate
X-LGAL-HEX-1:5	x-lgal-HEX-1:5
CPD-3681	n-amylamine
ACRYLONITRILE	acrylonitrile
CPD-9904	3-methoxy-4-hydroxy-5-<i>all-trans</i>-heptaprenylbenzoate
25-DICHLORO-CISCIS-MUCONATE	2,5-dichloro-<I>cis,cis</I>-muconate
CPD-3744	1-butanesulfonate
CPD-523	11-<i>cis</i>-retinyl palmitate
CPD-13375	XXXG xyloglucan oligosaccharide
CR+2	Cr<sup>+2</sup>
CPD-122	<i>(S)</i>-mandelate
CPD-10117	tuberculosinol
SUCC-ACP	succinyl-ACP
L-AZASERINE	L-azaserine
CPD-13347	2,2'-azino-bis-(3-ethylbenzothiazoline-6-sulfonate) radical cation
CPD-13254	soyasaponin III
CPD-16357	ceramide B (C26)
CPD-12583	hyaluronate tetrasaccharide
CPD-143	nitroglycerin
CPD0-1104	azetidine-2-carboxylate
CPD-14772	hexadecanedioyl-CoA
CPD-5581	saccharin
3-P-HYDROXYPYRUVATE	3-phospho-hydroxypyruvate
CPD-9231	imipenem
CPD-8685	(3Z,6Z)-nonadienal
CPD-13780	"&alpha;-D-desosamine"
CPD-9968	demethylmenaquinone-10
D-BETA-D-HEPTOSE-1-P	"D-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose 1-phosphate"
CPD0-1249	"&gamma;-methylphosphinothricin"
TYLOSIN	tylosin
CPD-8605	laricitrin
2-HYDROXY-ESTRADIOL	2-hydroxyestradiol
1-O6-O-DIGALLOYL-BETA-D-GLUCOSE	"1-O,6-O-digalloyl-&beta;-D-glucose"
CPD-13655	pyrethrin I
CPD-18087	"1,6-dihydro-&beta;-NAD"
CPD-6978	4-coumaroyl-3',4'-dihydroxyphenyllactate
CPD-12848	reduced pyocyanine
CPD-7111	colupulone
DEOXYMORPHOLINOFRUCTOSE	1-deoxy-1-morpholino-D-fructose
2-HYDROXY-23-DIHYDRODAIDZEIN	2'-hydroxydihydrodaidzein
CPD-16871	4-hydroxypropiophenone
CPD-9568	indole-3-acetyl-aspartate-N-beta-D-glucose
CPD-11775	strictosamide
CPD-13491	caldopentamine
CPD-16984	ardeemin FQ
CPD-8398	1-20:0-2-18:3-phosphatidylserine
CPD-14819	(<i>9E</i>)-17-hydroxy-octadec-9-enoate
CPD-18312	<i>N</i>-3-fumaramoyl-(S)-2,3-diaminopropanoate
CROTONO-BETAINE	crotono-betaine
CPD-257	4-sulfobenzoate
CPD-14692	"&alpha;-L-megosamine"
CPD-14282	<i>trans</i>-lignocer-2-enoyl-CoA
FAD-STEM-GROUP	FAD stem group
CPD-8164	1-16:0-2-18:3-digalactosyldiacylglycerol
CPD-10893	quercetin 3, 4', 7-trisulfate
CPD-13378	XLLG xyloglucan oligosaccharide
CPD-8380	1-22:0-2-18:3-phosphatidylcholine
CPD-13706	"9&alpha;-hydroxy-androst-4-en-3,17-dione"
CPD-16023	2-chloroacrylonitrile
CPD-16649	5,10-dihydro-9-dimethylallylphenazine 1-carboxylate
CPD-16017	ergosteryl oleate
CPD-14140	butirosin A
ALPHA-NAPHTHALENEACETAMIDE	"&alpha;-naphthaleneacetamide"
CPD-4945	(+)-neoisomenthol
111-TRICHLOROETHANE	1,1,1-trichloroethane
3-ALPHA7-ALPHA12-ALPHA-TRIHYDROX	"(25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholestan-26-al"
CPD-10407	scyptolin A
CPD-746	1-hydroxy-4-oxahomoadamantan-5-one
CPD0-1133	maltoheptaose
CPD-14889	"4&alpha;, 14&alpha;-dimethyl ergosta-8,25(27)-dienol"
AMP	AMP
CPD-11963	<i>N</i>-hydroxyputrescine
PHE	L-phenylalanine
CPD-16766	parthenolide
CPD-10229	5-deoxy-5-amino-3-dehydroquinate
CPD-8047	galactopinitol A
CPD-1023	N<SUP>4</SUP>-acetyl-N<SUP>4</SUP>-hydroxy-1-aminopropane
CPD-17197	terpendole J
CPD0-1061	2,4,6-trimethylphenylglyoxal
CPD-16887	(2<i>R</i>,3<i>R</i>,4<i>S</i>,5<i>S</i>)1,3,4,5-tetrahydroxy-6-oxohexan-2-aminium
CPD-12891	"(-)-&alpha;-gurjunene"
DIETHYL-2R3R-2-METHYL-3-HYDROXYSUCCIN	diethyl (2R,3R)-2-methyl-3-hydroxysuccinate
DIHYDROMONAPTERIN-TRIPHOSPHATE	7,8-dihydromonapterin triphosphate
S-NITROSOGLUTATHIONE	S-nitrosoglutathione
CPD-10755	CMP-pseudaminate
3-NITROTOLUENE	3-nitrotoluene
CPD-534	D-<i>myo</i>-inositol (1,2,4,5,6)-pentakisphosphate
DEAMIDO-NAD	nicotinate adenine dinucleotide
CPD-9142	3-methyl-4-nitrocatechol
CPD-180	1-amino-1-deoxy-<i>scyllo</i>-inositol 4-phosphate
CPD-13172	6-hydroxy-2-cyclohexen-one-carboxylate
TRIETHYLAMINE	triethylamine
CPD-5662	9-mercaptodethiobiotin
CPD-12634	indole-3-acetonitrile-glutatione conjugate
LIPOAMIDE	lipoamide
S-METHYLGLUTATHIONE	<i>S</i>-methylglutathione
CPD0-1937	3-O-methyl-d-glucose
CPD-14668	"(3<i>S</i>)-&beta;-phenylalanine"
CPD-16811	arginine hydroxamate
CPD-17473	(4Z)-hexadecenoate
CPD0-1921	N3-propylcytosine
CPD-13393	glycyl-L-methionine
4-P-PANTOTHENATE	(<i>R</i>)-4'-phosphopantothenate
N-ACETYL-D-GALACTOSAMINE-6-PHOSPHATE	<i>N</i>-acetyl-D-galactosamine 6-phosphate
CPD-14641	3-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]phenol
RHAMNOSE	"&alpha;-L-rhamnopyranose"
BR-	bromide
NITROUS-OXIDE	nitrous oxide
L-1-LECITHIN	(2-{[2,3-bis(octadecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium
CPD-8481	sitostanol
CPD-9853	2-heptaprenylphenol
SULFO-CYSTEINE	S-sulfo-L-cysteine
CPD-9802	(8E)-4-hydroxy-sphing-8-enine-22:0 ceramide
CPD-17022	asperlicin D
CPD-15712	"&beta;-D-galactose 6-phosphate"
CPD-10455	4-amino-2,6-dinitrotoluene
CPD-7872	1-octacosanol
CPD-13121	"2-<i>O</i>-(4-deoxy-&beta;-L-threo-hex-4-enopyranuronosyl)-&alpha;-L-rhamnopyranose"
CPD0-2155	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide
CPD-11377	"(+)-&alpha;-santalene"
CPD-13875	sesquithujene
CPD-13468	4,7,10,16,19,22,25-octacosaoctaenoate
S-CHEILANTHIFOLINE	S-cheilanthifoline
CPD-18225	guadinomine A
2-METHOXYETHYLAMINE	2-methoxyethylamine
UDP-MANNAC	"UDP-<i>N</i>-acetyl-&alpha;-D-mannosamine"
CPD0-2083	nicotinamide N-oxide
CPD-13510	sakuranin
CPD-13162	"GDP-2-acetamido-2,6-dideoxy-&alpha;-D-<i>xylo</i>-hexos-4-ulose"
CPD-15260	fumitremorgin B
CPD-8774	3-methylbenzaldehyde
CPD-17504	10,2'-dihydroxy-4',5'-methylenedioxy-isoflav-8-ene-7-one
CPD-12006	dimethyl diselenide
5-HYDROXY-CONIFERYL-ALCOHOL	5-hydroxy-coniferyl-alcohol
CPD-15533	tetracenomycin C
CPD-261	(4<i>S</i>)-perillyl alcohol
CPD-16713	2-hydroxypentanoate
CPD-17680	gyromitrin
CPD-18338	teleocidin B-3
CPD-12451	isocholate
CPD-9844	(11E,13Z)-icosa-11,14-dienoate
CPD-16749	5'-demethoxy-6-methoxypodophyllotoxin
CPD0-2574	2',5'-ADP
UROCANATE	urocanate
CPD-4662	1-deoxy-capsidiol
CPD-12258	"UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-L-lysyl-D-alanine"
CPD-16005	"&alpha;-NADPH"
CPD-16517	azinomycin B
DL-6-FLUOROTRYPTOPHAN	D,L-6-fluorotryptophan
ANTIMONITE	antimonite ion
CPD-107	6-hydroxypseudooxynicotine
CD+2	Cd<SUP>2+</SUP>
CPD-14949	3',4'-dimethylquercetin
CPD-7170	cannabidiolate
CPD-10540	"digitoxigenin 3-O-&beta;-D-quinovoside"
CPD0-1313	mersalyl acid
CPD6666-3	palmitic amide
CPD-15351	hygromycin A
CPD-17749	"&beta;-D-xylosyl-L-rhamnopyranose 3-sulfate"
CPD-7301	validamine
CPD-11679	hemozoin
GLC-1-P	"&alpha;-D-glucopyranose 1-phosphate"
CPD-7560	dihydroartemisinic acid hydroperoxide
CPD-15653	3-hydroxy, 6-<i>cis</i>-tridecenoyl-CoA
CPD-8209	Cu:pyrimidine-2,6-bis(thiocarboxylate) radical
17-DIAMINOHEPTANE	1,7-diaminoheptane
CPD-16686	tetracenomycin D
CPD-18262	"geranyl &beta;-<i>D</i>-glucopyranoside"
CPD-13869	(+)-isopimara-8,15-diene
CPD-16777	gossypetin 3',8-dimethyl ether
MO+2	Mo<SUP>2+</SUP>
CPD-13804	erythromycin A
CPD-8377	1-20:3-2-18:3-phosphatidylcholine
BA+2	Ba<SUP>2+</SUP>
CPD-16815	aminoethylene
OH-CROTONYL-COA	OH-crotonyl-CoA
CPD-14991	"kaempferol 3-<i>O</i>-(4""-<i>O</i>-<i>p</i>-coumaroyl)-glucoside"
CPD-17716	linoleate-group
CPD-8674	"1-<i>O</i>-(4-coumaroyl)-&beta;-D-glucose"
2-3-DIHYDROXYPHENYL-PROPIONATE	3-(2,3-dihydroxyphenyl)propanoate
CPD-13247	5-chlorohydroxyquinone
CPD-18394	phosphatidylglycerol (1-cis-vaccenoyl, 2-palmitoleoyl)
C4	"undecaprenyl-diphospho-<i>N</i>-acetylmuramoyl-L-alanyl-&gamma;-D-glutamyl-L-lysyl- D-alanyl-D-alanine"
CPD-11744	phosphinomethylisomalate
CPD-11756	4'-<i>O</i>-demethylrebeccamycin
CPD-9724	menaquinone-<i>6</i>
MALTOTRIOSE	maltotriose
CPD-4127	isofucosterol
CPD-15212	pulcherrimin
CPD-10510	3,7,4'-trimethylquercetin
CPD-3184	cotinine methonium ion
CPD-12782	"<i>N</i>-acetyl-&beta;-D-mannosyl-(1,4)-&beta;-D-glucoronate-(1,2)-&alpha;-<i>N</i>-acetyl-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol"
CPD-17213	pimaricin
CPD-7661	nordihydroguaiaretate
CPD-14681	"dTDP-3-<i>N,N</i>-dimethylamino-4-oxo-2,3,6-trideoxy-&alpha;-D-glucose"
CPD-16531	(-)-gallocatechin gallate
2-DH-3-DO-D-ARABINONATE	2-dehydro-3-deoxy-D-arabinonate
CPD-15704	10-<i>trans</i>, 12-<i>cis</i>-octadecanoate
CPD-18187	8-<i>O</i>-methylfusarubin
CPD-10834	3-methyl-<i>cis</i>-dienelactone
DIVINYL-PROTOCHLOROPHYLLIDE-A	2,4-divinyl protochlorophyllide <i>a</i>
CPD-10881	2-chloro-5-fluoromuconate
CPD-13061	L-<i>threo</i>-tetruronate
CPD-17376	18-hydroxylinoleoate
CPD-10227	1-deoxy-1-imino-D-erythrose 4-phosphate
CPD-10280	lignoceroyl-CoA
CPD-9859	6-methoxy-3-methyl-2-<i>all-trans</i>-heptaprenyl-1,4-benzoquinol
O-PHOSPHO-L-HOMOSERINE	O-phospho-L-homoserine
CPD-12152	mycothiol-arsenate conjugate
CPD-17561	4-nitroanisole
X-DGRO-DGAL-NON-2:6_1:A_2:KETO_3:D	x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
CPD-13057	archaeosine
D-PROLINE	D-proline
CPD-8906	(-)-pinoresinol
CPD-10284	3-oxo-myristoyl-CoA
CPD-14209	G-418
CPD-1823	"N(&pi;)-methyl-L-histidine"
CPD-10576	4-chlorosalicylate
CPD-15273	deoxybrevianamide E
CPD-18058	prefusarin
CPD-14369	mithramycin SK
CPD-17822	"&beta;-L-digitoxose"
CPD-15585	methacrylamide
10-FORMYL-THF	10-formyl-tetrahydrofolate mono-L-glutamate
R-N-METHYLCOCLAURINE	(<i>R</i>)-<i>N</i>-methylcoclaurine
CPD-17375	1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-<i>sn</i>-glycerol
CPD-12581	<i>S</i>-(2<i>E</i>,6<i>E</i>)-farnesyl-L-cysteine
CPD-13394	glycyl-L-glutamine
CPD0-2505	manganese sulfate pentahydrate
CPD-12971	1-amino-2-phosphorylethylphosphonate
3-ADPGLYCERATE	3-ADP-glycerate
CPD-8789	"(+)-&beta;-cadinene"
CPD-8246	"(<i>S</i>)-&beta;-bisabolene"
CPD-9771	1-methylpyrrolidine-2-acetyl-CoA
CPD0-2028	p-chlorophenylglyoxal
CPD-17173	<i>N</i>-acetylblasticidin S
GMP	GMP
CPD-11729	hydroxymethylphosphonate
CPD-6442	1-O-methylsalicylate
CPD-17223	(2R,3E)-phycoerythrobilin
CPD-18091	"pelargonidin 3-<i>O</i>-&beta;-<i>D</i>-sambubioside"
CPD-17391	meleagrin
CPD-4	molybdopterin
CPD-15842	(10<i>S</i>)-HPODE
PHOSPHATIDYLETHANOLAMINE-KDO2	"7-O-[2-aminoethoxy(hydroxy)phosphoryl]-&alpha;-D-Kdo-(2&rarr;4)-&alpha;-D-Kdo-(2&rarr;6)-lipid IV<sub>A</sub>"
L-LYXOSE	"&beta;-L-lyxopyranose"
ISOGLUTAMINE	L-isoglutamine
QUEUINE	queuine
CPD-14490	"&alpha;-D-mannuronate"
CPD-17933	sulfoquinovosyl-1-O-dihydroxyacetone
CPD-15933	mycinamicin VIII
N-TETRADECANOYLGLYCYL-PEPTIDE	N-tetradecanoylglycyl-peptide
R-VICIANIN	R-vicianin
CPD-9456	di-<i>trans</i>,poly-<i>cis</i>-hexaprenyl diphosphate
CPD-18256	citreoisocoumarin
CPD-13617	pentalen-13-al
CPD-9167	(3<i>Z</i>)-2-oxohex-3-enedioate
CPD-15137	8-methylquinoline
CPD-11640	(<i>S</i>)-piperazine-2-<i>tert</i>-butylcarboxamide
DL-6-METHYLTRYPTOPHAN	D,L-6-methyltryptophan
CPD0-1927	1-N6-ethenoadenine
CPD-18326	<i>epi</i>-aszonalenin C
CPD-12403	8-methylthiooctylhydroximoyl-cysteinylglycine
CPD-69	cyanate
LEUCOPELARGONIDIN-CMPD	leucopelargonidin
CPD-4223	(-)-maackiain-3-<i>O</i>-glucoside-6''-malonate
CPD-16424	"dTDP-2,3,6-trideoxy-3-<i>C</i>-methyl-3-amino-4-dehydro-&alpha;-D-glucose"
DUMP	dUMP
CPD0-1958	3-(<i>N</i>-morpholino)propanesulfonate
CPD0-1889	desulfo-CoA
CPD-12137	6-(2-amino-2-carboxylatoethyl)-1,2,3,4-tetrahydroquinoline-2,4-dicarboxylate
CPD-11292	2-oxo-1,2-dihydroquinoline-4-carboxylate
CPD-17598	hinokinin
CPD-174	"O-&beta;-D-xylosylzeatin"
ORSELDEP-CPD	orsellinate depside
CPD-17569	4-hydroxy-2-nitrophenol
6-OXO-HEXANOATE	6-oxohexanoate
CPD-4580	"4&alpha;-formyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol"
CPD-13645	6-dehydrogingerdione
CPD-8157	1-palmitoyl-2-oleoyl-phosphatidylcholine
TOLUENE	toluene
CPD-11655	2-hexaprenyl-6-methoxy-1,4-benzoquinone
CPD-9223	phenoxypropylpenicillin
INDOLE_ACETALDEHYDE	indole acetaldehyde
CPD-529	streptomycin 6-phosphate
CPD-287	"4,5&beta;-dihydrocortisone"
CPD-9385	"&gamma;-glutamyl-p-nitroanilide"
CPD-9486	medicagenate-23-O-beta-glucoside
D-2-AMINO-HEXANO-6-LACTAM	(R)-2-aminohexano-6-lactam
CPD-15650	10-<i>trans</i>-heptadecenoyl-CoA
CPD-14281	<i>trans</i>-docos-2-enoyl-CoA
8-HYDROXYQUINOLINE	8-hydroxyquinoline
CPD-16162	"&alpha;,&beta;-trehalose 6-phosphate"
CPD0-2545	4-phenyl-1-butanesulfonate
CPD-8453	N-(2-hydroxyoctadecanoyl)-phytosphingosine
Z-2-2-FURYL-3-5-NITRO-2-FURYLACRYL	(Z)-2-(2-furyl)-3-(5-nitro-2-furyl)acrylamide
CPD-8440	<i>N</i>-(2-hydroxytricosanoyl)-4,8-sphingadienine
CPD-16761	"8&beta;-hydroxy ilicate"
CPD-15140	8-chloroquinolin-2(1H)-one
CPD0-1375	S-adenosyl-1,8-diamino-3-thiooctane
CPD-12539	"&beta;-D-glucosamine"
CPD-15035	"4-deoxy-&beta;-D-gluc-4-enuronosyl-2-sulfate-(1,3)-<i>N</i>-acetyl-&beta;-D-galactosamine"
PORPHOBILINOGEN	porphobilinogen
IPRONIAZID	iproniazid
CPD-13826	L-olivosyl-oleandolide
CPD-10783	PAI-1
S-ACETYLGLUTATHIONE	S-acetylglutathione
CPD-12309	a peptidoglycan tetramer with L,D cross-links (L-lys-D-Asn-L-Lys)
3-OXO-DELTA46-CHOLYL-COA	"3-oxo-&Delta;<SUP>4,6</SUP>-cholyl-CoA"
CPD-17653	9,16-dihydroxypalmitate
PELARGONIDIN-CMPD	pelargonidin
ISOBUTYRAMIDE	isobutyramide
CARBONYL-GROUP	a carbonyl group
CPD-14907	patuletin
CPD-7616	protocatechualdehyde
CPD-10118	3'-deoxyATP
CPD-11606	"stigmasterol 3-O-&beta;-D-glucoside"
CPD-684	casbene
CPD-13086	(9Z)-12,13-dihydroxyoctadeca-9-enoate
CPD-7192	"(22&alpha;)-hydroxy-cholestanol"
CPD-9870	2-methoxy-6-<i>all trans</i>-nonaprenyl-2-methoxy-1,4-benzoquinol
5-PHOSPHONUCLEOSIDE-3-DIPHOSPHATE	a 5'-phosphonucleoside 3'-diphosphate
CPD-12112	salicyloyl-CoA
4812-TRIMETHYLTRIDECANOYL-COA	4,8,12-trimethyltridecanoyl-CoA
VINORINE	vinorine
CPD-17782	4-(6-hydroxy-pyridin-3-yl)-4-oxobutanal
CPD-4587	dihydrosterigmatocystin
CPD-18344	blastmycetin D
CPD-17595	yatein
ADENOSINE-5-CARBOXAMIDE	adenosine 5'-carboxamide
ZOLEDRONATE	zoledronate
CPD-13547	3-(methylthio)acryloyl-CoA
CPD-8064	1-<i>O</i>-methyl-<i>muco</i>-inositol
CPD-13943	5-hydroxy-4-oxopentanoate
CPD-7246	"<i>N</i>-acetyl-&alpha;-D-galactosamine 1-phosphate"
CPD-12950	prejadomycin
CIS-34-DIHYDROXYCYCLOHEXA-162-DIENE-	phthalate 3,4-cis-dihydrodiol
LUTEOLIN-7-O-NEOHESPERIDOSIDE	luteolin 7-<i>O</i>-neohesperidoside
2H6OH2-4DIENOATE	<I>cis</I>,<I>cis</I>-2-hydroxy-6-oxohepta-2,4-dienoate
CPD0-889	<i>p</i>-aminobenzoyl glutamate
CPD-7794	hexacosanyl icosanoate
CPD-8148	nitrocyclopentane
OH	OH<SUP>-</SUP>
CPD-7968	bixin aldehyde
GALACTOSE-1P	"&alpha;-D-galactose 1-phosphate"
CARBOXYMETHYL-HYDROXYPHENYLPROPCOA	2-carboxymethyl-3-hydroxyphenylpropanoyl-CoA
CPD-697	brassinolide
CPD-14042	(2<i>R</i>)-naringenin
L-OCTANOYLCARNITINE	L-octanoylcarnitine
CPD-10870	4-chlorophenol
#NAME?	(-)-ephedrine
CPD-12336	"GDP-D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose"
CPD-7988	Triton X-100
CPD-13214	"<i>p</i>-nitrophenyl-&beta;-D-xylobioside"
PHYTOENE	all-<i>trans</i>-phytoene
#NAME?	"(-)-&beta;-santalene"
PAP-MALONYL-COA	PAP-malonyl-CoA
CPD-13946	8,8a-deoxyoleandolide
CPD-14905	"4&alpha;,14&alpha;-dimethyl-porifersta-8,25(27)-dienol"
CPD-8654	betanin
